image_path,steering_angle,bin_center,session_id,timestamp,intersection_turn_mode
images/image_20260627_142950_237361_5aa0e2b0.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.237361,1
images/image_20260627_142950_309830_296a803c.png,-0.111340,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.309830,1
images/image_20260627_142950_393238_bbf514f6.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.393238,1
images/image_20260627_142950_466080_0b4dcdcc.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.466080,1
images/image_20260627_142950_539898_be252910.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.539898,1
images/image_20260627_142950_611668_48fe0986.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.611668,1
images/image_20260627_142950_693493_f13389ff.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.693493,1
images/image_20260627_142950_768099_c0875f41.png,-0.114750,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.768099,1
images/image_20260627_142950_840904_8ef50b56.png,-0.114750,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.840904,1
images/image_20260627_142950_913629_d5efaca3.png,-0.114750,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.913629,1
images/image_20260627_142950_993625_8c02fdcd.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:50.993625,1
images/image_20260627_142951_064061_01f7b1bf.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.064061,1
images/image_20260627_142951_136772_719d8e0a.png,-0.114750,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.136772,1
images/image_20260627_142951_200951_672d6a5c.png,-0.114750,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.200951,1
images/image_20260627_142951_289655_b4ad00dc.png,-0.082355,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.289655,1
images/image_20260627_142951_363040_502d6d8b.png,-0.078945,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.363040,1
images/image_20260627_142951_440235_2081c575.png,-0.063600,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:51.440235,1
images/image_20260627_142951_508598_603f2b91.png,-0.063600,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:51.508598,1
images/image_20260627_142951_580436_f0a779bf.png,-0.073830,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:51.580436,1
images/image_20260627_142951_658623_491de3da.png,-0.073830,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:51.658623,1
images/image_20260627_142951_731843_c6cf525d.png,-0.085765,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.731843,1
images/image_20260627_142951_801757_47526bbc.png,-0.090880,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.801757,1
images/image_20260627_142951_869198_0c38162d.png,-0.092585,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.869198,1
images/image_20260627_142951_948978_93344718.png,-0.092585,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:51.948978,1
images/image_20260627_142952_012049_11dc367c.png,-0.092585,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.012049,1
images/image_20260627_142952_082716_b19c5b54.png,-0.092585,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.082716,1
images/image_20260627_142952_150149_23a1f935.png,-0.099405,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.150149,1
images/image_20260627_142952_227046_86e0bc20.png,-0.097700,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.227046,1
images/image_20260627_142952_313713_c2323c6f.png,-0.097700,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.313713,1
images/image_20260627_142952_420591_1ae71764.png,-0.099405,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.420591,1
images/image_20260627_142952_517738_e6bd9221.png,-0.114750,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.517738,1
images/image_20260627_142952_628789_c732d776.png,-0.116455,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.628789,1
images/image_20260627_142952_727946_117feef9.png,-0.119865,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.727946,1
images/image_20260627_142952_850486_9d664324.png,-0.121570,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.850486,1
images/image_20260627_142952_934235_b89f0036.png,-0.121570,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:52.934235,1
images/image_20260627_142953_006322_89b79f62.png,-0.119865,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.006322,1
images/image_20260627_142953_088492_881796bf.png,-0.119865,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.088492,1
images/image_20260627_142953_159811_08ade5e3.png,-0.119865,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.159811,1
images/image_20260627_142953_240051_72d311bd.png,-0.119865,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.240051,1
images/image_20260627_142953_310755_ac3d0e35.png,-0.116455,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.310755,1
images/image_20260627_142953_380579_f5a47560.png,-0.116455,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.380579,1
images/image_20260627_142953_449066_964c2bf4.png,-0.116455,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.449066,1
images/image_20260627_142953_527691_98affb2a.png,-0.116455,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.527691,1
images/image_20260627_142953_598257_43912339.png,-0.109635,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.598257,1
images/image_20260627_142953_669866_08310cca.png,-0.109635,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.669866,1
images/image_20260627_142953_739274_ceeaabfd.png,-0.104520,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.739274,1
images/image_20260627_142953_809974_61e1e93c.png,-0.089175,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:53.809974,1
images/image_20260627_142953_890890_a5e1a8df.png,-0.058485,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:53.890890,1
images/image_20260627_142953_962577_500605ca.png,-0.058485,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:53.962577,1
images/image_20260627_142954_030709_4fa08a45.png,-0.058485,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:54.030709,1
images/image_20260627_142954_101588_597e47ca.png,-0.063600,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:54.101588,1
images/image_20260627_142954_176511_3f9ed674.png,-0.063600,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:54.176511,1
images/image_20260627_142954_255987_e407749c.png,-0.063600,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:54.255987,1
images/image_20260627_142954_325185_a1deef4c.png,-0.078945,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:54.325185,1
images/image_20260627_142954_401941_ab386f6f.png,-0.080650,-0.10,20260627_142946_c215c49d,2026-06-27T14:29:54.401941,1
images/image_20260627_142954_493066_bb06a015.png,-0.048255,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:54.493066,1
images/image_20260627_142954_575044_827fa057.png,-0.038025,-0.05,20260627_142946_c215c49d,2026-06-27T14:29:54.575044,1
images/image_20260627_142954_661987_9905e7d9.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:29:54.661987,1
images/image_20260627_142954_731606_cc88c861.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:29:54.731606,1
images/image_20260627_142954_810857_c446d74b.png,0.002213,0.00,20260627_142946_c215c49d,2026-06-27T14:29:54.810857,1
images/image_20260627_142954_882154_ea7960a5.png,0.002213,0.00,20260627_142946_c215c49d,2026-06-27T14:29:54.882154,1
images/image_20260627_142954_956651_b84ab5c4.png,0.002213,0.00,20260627_142946_c215c49d,2026-06-27T14:29:54.956651,1
images/image_20260627_142955_021970_a4775aaa.png,0.002213,0.00,20260627_142946_c215c49d,2026-06-27T14:29:55.021970,1
images/image_20260627_142955_099604_d4ddab26.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:29:55.099604,1
images/image_20260627_142955_170422_1d2e9f26.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:29:55.170422,1
images/image_20260627_143013_315051_88bfd826.png,-0.000515,0.00,20260627_142946_c215c49d,2026-06-27T14:30:13.315051,1
images/image_20260627_143013_443937_db6b0ea0.png,-0.000515,0.00,20260627_142946_c215c49d,2026-06-27T14:30:13.443937,1
images/image_20260627_143013_543220_0c164299.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:13.543220,1
images/image_20260627_143013_620948_efa4c7e0.png,-0.012450,0.00,20260627_142946_c215c49d,2026-06-27T14:30:13.620948,1
images/image_20260627_143013_706351_dde93153.png,-0.027795,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:13.706351,1
images/image_20260627_143013_789733_d5808540.png,-0.078945,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:13.789733,1
images/image_20260627_143013_898583_bedc0166.png,-0.078945,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:13.898583,1
images/image_20260627_143013_982352_5170736d.png,-0.038025,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:13.982352,1
images/image_20260627_143014_061859_c590bfdf.png,-0.038025,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:14.061859,1
images/image_20260627_143014_145274_46bd009c.png,-0.038025,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:14.145274,1
images/image_20260627_143014_229594_6487f7f0.png,-0.029500,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:14.229594,1
images/image_20260627_143014_307641_930d0bf9.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:14.307641,1
images/image_20260627_143014_379331_103dd98c.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:14.379331,1
images/image_20260627_143014_454006_1605168c.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:14.454006,1
images/image_20260627_143014_534449_42e81f09.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:14.534449,1
images/image_20260627_143014_610072_3bd7c087.png,-0.000515,0.00,20260627_142946_c215c49d,2026-06-27T14:30:14.610072,1
images/image_20260627_143014_687125_7f6f1c21.png,-0.009040,0.00,20260627_142946_c215c49d,2026-06-27T14:30:14.687125,1
images/image_20260627_143014_761614_e9b9df16.png,-0.017565,0.00,20260627_142946_c215c49d,2026-06-27T14:30:14.761614,1
images/image_20260627_143014_846037_dc3848af.png,-0.051665,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:14.846037,1
images/image_20260627_143014_923370_c71fa277.png,-0.075535,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:14.923370,1
images/image_20260627_143014_999773_b1a1689f.png,-0.075535,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:14.999773,1
images/image_20260627_143015_074949_bb24c113.png,-0.075535,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:15.074949,1
images/image_20260627_143015_157227_c71d9675.png,-0.075535,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:15.157227,1
images/image_20260627_143015_232188_005f5eec.png,-0.075535,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:15.232188,1
images/image_20260627_143015_308575_af1b85f3.png,-0.075535,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:15.308575,1
images/image_20260627_143015_396038_9f21ff29.png,-0.055075,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:15.396038,1
images/image_20260627_143015_479808_e2e3d0b2.png,-0.055075,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:15.479808,1
images/image_20260627_143015_555865_067dec98.png,-0.055075,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:15.555865,1
images/image_20260627_143015_628350_b3329e3d.png,-0.056780,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:15.628350,1
images/image_20260627_143015_700689_a9c22503.png,-0.058485,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:15.700689,1
images/image_20260627_143015_779658_7bb49696.png,-0.061895,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:15.779658,1
images/image_20260627_143015_857615_526d1668.png,-0.087470,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:15.857615,1
images/image_20260627_143015_935416_f4731c94.png,-0.111340,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:15.935416,1
images/image_20260627_143016_012985_e2568f3a.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.012985,1
images/image_20260627_143016_095692_2e54cdd4.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.095692,1
images/image_20260627_143016_173249_04b4ca8e.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.173249,1
images/image_20260627_143016_249631_411517f4.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.249631,1
images/image_20260627_143016_326304_98f12125.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.326304,1
images/image_20260627_143016_407719_ff5e93d4.png,-0.145440,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:16.407719,1
images/image_20260627_143016_485127_c127d85b.png,-0.150555,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:16.485127,1
images/image_20260627_143016_561677_ae86e696.png,-0.148850,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:16.561677,1
images/image_20260627_143016_640221_184c0c58.png,-0.143735,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:16.640221,1
images/image_20260627_143016_723234_80937f31.png,-0.123275,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.723234,1
images/image_20260627_143016_800864_440ad453.png,-0.106225,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.800864,1
images/image_20260627_143016_889421_8abc2573.png,-0.106225,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.889421,1
images/image_20260627_143016_962071_8a5d4181.png,-0.109635,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:16.962071,1
images/image_20260627_143017_044838_39af536c.png,-0.113045,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:17.044838,1
images/image_20260627_143017_122282_f98436fd.png,-0.123275,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:17.122282,1
images/image_20260627_143017_199704_343b2c18.png,-0.123275,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:17.199704,1
images/image_20260627_143017_277634_52a36ba0.png,-0.124980,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:17.277634,1
images/image_20260627_143017_361691_c13c2b2a.png,-0.126685,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:17.361691,1
images/image_20260627_143017_438722_859d5e55.png,-0.128390,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:17.438722,1
images/image_20260627_143017_518230_78423a21.png,-0.142030,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:17.518230,1
images/image_20260627_143017_599072_c354d858.png,-0.153965,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:17.599072,1
images/image_20260627_143017_681541_05d771e5.png,-0.153965,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:17.681541,1
images/image_20260627_143017_760018_fcbae637.png,-0.153965,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:17.760018,1
images/image_20260627_143017_842435_66bedb90.png,-0.104520,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:17.842435,1
images/image_20260627_143017_923211_4c78b290.png,-0.082355,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:17.923211,1
images/image_20260627_143018_009500_9dede508.png,-0.084060,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:18.009500,1
images/image_20260627_143018_089810_7f0bebb9.png,-0.065305,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:18.089810,1
images/image_20260627_143018_169050_e7ba9cfa.png,-0.063600,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:18.169050,1
images/image_20260627_143018_249864_571dfb4b.png,-0.049960,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:18.249864,1
images/image_20260627_143018_334395_cda58e8a.png,-0.053370,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:18.334395,1
images/image_20260627_143018_426013_8d5d44c4.png,-0.107930,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:18.426013,1
images/image_20260627_143018_504735_4c8d901c.png,-0.126685,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:18.504735,1
images/image_20260627_143018_578933_cb39f03f.png,-0.126685,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:18.578933,1
images/image_20260627_143018_659515_fcb2c8f7.png,-0.126685,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:18.659515,1
images/image_20260627_143018_733498_c2729c36.png,-0.128390,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:18.733498,1
images/image_20260627_143018_810062_3dacb67f.png,-0.128390,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:18.810062,1
images/image_20260627_143018_882247_3c758352.png,-0.128390,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:18.882247,1
images/image_20260627_143018_965930_f0315c17.png,-0.126685,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:18.965930,1
images/image_20260627_143019_043273_1ea41b33.png,-0.124980,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.043273,1
images/image_20260627_143019_120044_3d9bc49d.png,-0.124980,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.120044,1
images/image_20260627_143019_194961_fe063650.png,-0.124980,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.194961,1
images/image_20260627_143019_273428_a3d0e652.png,-0.124980,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.273428,1
images/image_20260627_143019_351961_3f016e63.png,-0.124980,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.351961,1
images/image_20260627_143019_429377_2b04e308.png,-0.123275,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.429377,1
images/image_20260627_143019_507482_7756406a.png,-0.104520,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.507482,1
images/image_20260627_143019_591355_bbd21da9.png,-0.104520,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.591355,1
images/image_20260627_143019_669730_edf2c0e1.png,-0.104520,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.669730,1
images/image_20260627_143019_748895_ff98ed2f.png,-0.097700,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.748895,1
images/image_20260627_143019_825316_c29a57d8.png,-0.097700,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.825316,1
images/image_20260627_143019_921234_ed23b51d.png,-0.099405,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.921234,1
images/image_20260627_143019_998256_bc6eb40c.png,-0.099405,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:19.998256,1
images/image_20260627_143020_075631_f29c440b.png,-0.099405,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:20.075631,1
images/image_20260627_143020_151718_6227ccde.png,-0.099405,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:20.151718,1
images/image_20260627_143020_235705_a26e3bb4.png,-0.092585,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:20.235705,1
images/image_20260627_143020_315594_95ff08d4.png,-0.048255,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:20.315594,1
images/image_20260627_143020_391792_251f462b.png,-0.049960,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:20.391792,1
images/image_20260627_143020_468983_2368f740.png,-0.048255,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:20.468983,1
images/image_20260627_143020_551905_dfbea26c.png,-0.029500,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:20.551905,1
images/image_20260627_143020_629760_0269c0f3.png,-0.022680,0.00,20260627_142946_c215c49d,2026-06-27T14:30:20.629760,1
images/image_20260627_143020_707364_63aac2db.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:20.707364,1
images/image_20260627_143031_937356_f74ba50c.png,-0.051665,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:31.937356,1
images/image_20260627_143032_055186_36ea094c.png,-0.169310,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:32.055186,1
images/image_20260627_143032_152605_e08e6811.png,-0.200000,-0.20,20260627_142946_c215c49d,2026-06-27T14:30:32.152605,1
images/image_20260627_143032_248743_8550f249.png,-0.200000,-0.20,20260627_142946_c215c49d,2026-06-27T14:30:32.248743,1
images/image_20260627_143032_335641_83c62213.png,-0.176130,-0.20,20260627_142946_c215c49d,2026-06-27T14:30:32.335641,1
images/image_20260627_143032_427425_18ee4c21.png,-0.107930,-0.10,20260627_142946_c215c49d,2026-06-27T14:30:32.427425,1
images/image_20260627_143032_524175_97c77bbe.png,-0.061895,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:32.524175,1
images/image_20260627_143032_612449_905d548b.png,-0.003925,0.00,20260627_142946_c215c49d,2026-06-27T14:30:32.612449,1
images/image_20260627_143032_939841_949c6abc.png,0.003918,0.00,20260627_142946_c215c49d,2026-06-27T14:30:32.939841,1
images/image_20260627_143033_022908_9f3679e8.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:33.022908,1
images/image_20260627_143033_105791_15f8a4aa.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:33.105791,1
images/image_20260627_143033_192330_928dfa01.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:33.192330,1
images/image_20260627_143033_268171_7aa42836.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:33.268171,1
images/image_20260627_143033_341744_e981f162.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:33.341744,1
images/image_20260627_143033_411194_ffd9b729.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:33.411194,1
images/image_20260627_143033_487248_8bb498af.png,0.000000,0.00,20260627_142946_c215c49d,2026-06-27T14:30:33.487248,1
images/image_20260627_143033_562927_554b7f22.png,-0.061895,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:33.562927,1
images/image_20260627_143033_644940_aaac454a.png,-0.200000,-0.20,20260627_142946_c215c49d,2026-06-27T14:30:33.644940,1
images/image_20260627_143033_725912_141134b7.png,-0.200000,-0.20,20260627_142946_c215c49d,2026-06-27T14:30:33.725912,1
images/image_20260627_143033_817926_69ecc5be.png,-0.169310,-0.15,20260627_142946_c215c49d,2026-06-27T14:30:33.817926,1
images/image_20260627_143033_898510_b85e809e.png,-0.068715,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:33.898510,1
images/image_20260627_143033_979638_1bd8dc58.png,-0.073830,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:33.979638,1
images/image_20260627_143034_059796_4c65a6cd.png,-0.073830,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:34.059796,1
images/image_20260627_143034_141619_b7dd23a2.png,-0.073830,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:34.141619,1
images/image_20260627_143034_229294_21e0592f.png,-0.073830,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:34.229294,1
images/image_20260627_143034_305985_ed7fe3e7.png,-0.060190,-0.05,20260627_142946_c215c49d,2026-06-27T14:30:34.305985,1
